ano,avaliacao,nome,rank
2015,7.36,Gold West,839
2015,7.19,Marvel Dice Masters: Uncanny X-Men,840
2015,7.57,Polis: Fight for the Hegemony,841
2015,7.19,Call to Adventure,842
2015,7.56,Star Wars: The Queen's Gambit,843
2015,6.78,Qwirkle,844
2015,7.68,SpaceCorp: 2025-2300AD,845
2015,7.18,Istanbul: The Dice Game,846
2015,7.03,The Speicherstadt,847
2015,7.63,Tak,848
2015,7.27,Automobiles,849
2015,7.18,Blue Lagoon,850
2015,6.89,Mr. Jack Pocket,851
2015,7.12,History of the World,852
2015,7.91,Zombicide: Invader,853
2015,7.97,Space Hulk (Fourth Edition),854
2015,7.93,Undaunted: North Africa,855
2015,7.55,Zombicide Season 3: Rue Morgue,856
2015,7.27,Smash Up: Pretty Pretty Smash Up,857
2015,7.16,Merchant of Venus (Second Edition),858
2015,7.44,Lowlands,859
2015,7.23,Lovecraft Letter,860
2015,7.01,Mint Works,861
2015,7.20,World's Fair 1893,862
2015,7.14,CO₂,863
2015,7.36,Railroad Revolution,864
2015,7.92,Chronicles of Crime: 1400,865
2015,7.97,Detective: City of Angels,866
2015,7.20,Luxor,867
2015,6.90,Cottage Garden,868
2015,7.69,DinoGenics,869
2015,7.88,Star Trek: Frontiers,870
2015,6.99,Manila,871
2015,7.56,Project L,872
2015,7.04,Valley of the Kings,873
2015,7.34,Thunderstone: Dragonspire,874
2015,8.47,Dice Throne: Season One ReRolled,875
2015,7.61,Last Bastion,876
2015,7.02,Black Fleet,877
2015,6.98,Majesty: For the Realm,878
2015,7.24,Red Rising,879
2015,7.06,Wiz-War (Eighth Edition),880
2015,7.37,"Warhammer 40,000: Conquest",881
2015,7.24,New York Zoo,882
2015,6.97,Rivals for Catan,883
2015,6.85,Condottiere,884
2015,7.39,Raccoon Tycoon,885
2015,7.72,BattleCON: War of Indines,886
2015,7.30,Smash Up: Monster Smash,887
2015,7.25,Firenze,888
2015,7.08,Rex: Final Days of an Empire,889
2015,7.50,Coffee Roaster,890
2015,7.16,Fields of Green,891
2015,7.96,Descent: Legends of the Dark,892
2015,7.18,Islebound,893
2015,6.98,Winner's Circle,894
2015,6.96,Nations: The Dice Game,895
2015,7.46,Kingsburg (Second Edition),896
2015,6.99,Ticket to Ride: New York,897
2015,7.86,A Distant Plain,898
2015,7.19,A Study in Emerald,899
2015,7.45,Netrunner,900
2007,7.20,Tide of Iron,901
2007,7.65,"Time of Crisis: The Roman Empire in Turmoil, 235-284 AD",902
2007,6.95,The Big Book of Madness,903
2007,7.48,Riverboat,904
2007,7.05,When I Dream,905
2007,7.09,Herbaceous,906
2007,7.15,Stronghold,907
2007,6.70,"Hey, That's My Fish!",908
2007,8.10,Project: ELITE,909
2007,7.08,Vinci,910
2007,6.90,NMBR 9,911
2007,6.82,ICECOOL,912
2007,7.72,Batman: Gotham City Chronicles,913
2007,7.70,Container: 10th Anniversary Jumbo Edition!,914
2007,7.25,Zendo,915
2007,6.92,Loony Quest,916
2007,7.52,Empires of the Void II,917
2007,7.71,Wilderness War,918
2007,7.09,Tales & Games: The Hare & the Tortoise,919
2007,7.05,Via Nebula,920
2007,7.69,Circadians: First Light,921
2007,7.89,Falling Sky: The Gallic Revolt Against Caesar,922
2007,7.03,Metropolys,923
2007,6.86,Dice Town,924
2007,7.08,Cat Lady,925
2007,7.22,Mr. Jack in New York,926
2007,7.03,Fauna,927
2007,6.85,Terror in Meeple City,928
2007,6.75,The Lord of the Rings,929
2007,7.30,Wildlands,930
2007,7.43,Roam,931
2007,7.40,Santa Monica,932
2007,7.43,Axis & Allies Anniversary Edition,933
2007,7.15,Shadowrun: Crossfire,934
2007,6.74,Smash Up,935
2007,7.06,Paper Tales,936
2007,7.35,Quartermaster General,937
2007,6.99,China,938
2007,7.21,Massive Darkness,939
2007,6.75,Quarriors!,940
2007,7.15,Battle Cry,941
2007,7.79,Whistle Mountain,942
2007,7.26,Battles of Westeros,943
2007,7.02,Ikusa,944
2007,6.88,Runebound: Second Edition,945
2007,7.00,Linko!,946
2007,6.91,Dream Home,947
2007,7.98,Shikoku 1889,948
2007,7.59,Caylus 1303,949
2007,7.47,Reavers of Midgard,950
2007,7.46,Ambush!,951
2007,6.96,Eight-Minute Empire: Legends,952
2007,7.34,Irish Gauge,953
2007,6.92,Diamonds: Second Edition,954
2007,6.99,Two Rooms and a Boom,955
2007,7.24,Hardback,956
2007,7.28,Witness,957
2007,7.43,Paris: La Cité de la Lumière,958
2007,7.04,Yggdrasil,959
2007,7.78,No Retreat! The Russian Front,960
2007,6.99,Domaine,961
2007,7.34,1812: The Invasion of Canada,962
2007,7.48,Warhammer Quest,963
2007,7.15,Archaeology: The New Expedition,964
2007,7.53,Wendake,965
2007,7.34,Watson & Holmes,966
2007,7.28,Sons of Anarchy: Men of Mayhem,967
2007,7.16,Ghost Fightin' Treasure Hunters,968
2007,7.76,Clinic: Deluxe Edition,969
2007,6.96,Honshū,970
2007,6.67,Tsuro,971
2007,7.04,Coconuts,972
2007,8.00,Bloodborne: The Board Game,973
2007,6.81,Animal Upon Animal,974
2007,7.18,Unlock!: Escape Adventures – Squeek & Sausage,975
2007,7.35,Princes of the Renaissance,976
2007,7.45,Legend of the Five Rings: The Card Game,977
2007,6.82,Shadow Hunters,978
2007,7.25,Deep Space D-6,979
2007,7.33,Explorers of the North Sea,980
2007,7.77,For the People,981
2007,7.46,Level 7 [Omega Protocol],982
2007,7.32,Automania,983
2007,7.84,Disney Villainous: Perfectly Wretched,984
2007,7.10,Fortune and Glory: The Cliffhanger Game,985
2007,7.13,Whistle Stop,986
2007,6.91,Caylus Magna Carta,987
2007,7.18,Ecos: First Continent,988
2007,6.94,Primordial Soup,989
2007,7.03,Mottainai,990
2007,7.31,Chimera Station,991
2007,6.76,Loopin' Louie,992
2007,7.41,Detective Club,993
2007,7.12,Merlin,994
2007,6.97,Haggis,995
2007,6.85,Power Grid: Factory Manager,996
2007,7.83,Rurik: Dawn of Kiev,997
2007,7.62,Andean Abyss,998
2007,7.78,"Julius Caesar: Caesar, Pompey, and the Roman Civil War",999
2007,6.86,Steam Park,1000
2008,7.30,Manoeuvre,1001
2008,7.21,Vanuatu,1002
2008,6.86,Quarto,1003
2008,7.25,Era: Medieval Age,1004
2008,7.02,Risk: Star Wars Edition,1005
2008,7.74,The Reckoners,1006
2008,7.53,Black Sonata,1007
2008,7.18,Vikings Gone Wild,1008
2008,7.01,Witch's Brew,1009
2008,7.47,Plague Inc.: The Board Game,1010
2008,6.75,Cockroach Poker,1011
2008,7.16,Duelosaur Island,1012
2008,6.71,Catan Card Game,1013
2008,7.28,Little Town,1014
2008,7.30,Pathfinder Adventure Card Game: Skull & Shackles – Base Set,1015
2008,7.26,Legacy of Dragonholt,1016
2008,7.30,The Prodigals Club,1017
2008,7.03,Jump Drive,1018
2008,7.51,Abomination: The Heir of Frankenstein,1019
2008,6.88,La Isla,1020
2008,8.08,Claustrophobia 1643,1021
2008,6.86,Fog of Love,1022
2008,6.82,Blueprints,1023
2008,6.88,Hansa,1024
2008,7.32,Rallyman: GT,1025
2008,7.01,Encore!,1026
2008,7.29,Forum Trajanum,1027
2008,6.89,Fleet,1028
2008,7.02,Escape Room: The Game,1029
2008,7.18,Ticket to Ride: London,1030
2008,7.10,Insider,1031
2008,7.26,Kraftwagen,1032
2008,6.62,Machi Koro,1033
2008,7.72,Babylonia,1034
2008,7.12,Dead Men Tell No Tales,1035
2008,7.45,A War of Whispers,1036
2008,7.18,Ninjato,1037
2008,8.22,Unmatched: Jurassic Park – InGen vs Raptors,1038
2008,7.74,Tidal Blades: Heroes of the Reef,1039
2008,7.36,Ohanami,1040
2008,7.19,Outfoxed!,1041
2008,7.47,Orchard: A 9 card solitaire game,1042
2008,7.31,Men at Work,1043
2008,7.17,Strasbourg,1044
2008,7.12,Peloponnes,1045
2008,6.72,Fairy Tale,1046
2008,7.05,Hamburgum,1047
2008,7.35,Agra,1048
2008,7.90,Three Kingdoms Redux,1049
2008,7.43,Tiny Epic Dinosaurs,1050
2008,6.77,Colossal Arena,1051
2008,8.06,Thunderbolt Apache Leader,1052
2008,6.74,Rise of Augustus,1053
2008,7.46,Fief: France 1429,1054
2008,7.41,Exit: The Game – The Sinister Mansion,1055
2008,6.80,Cleopatra and the Society of Architects,1056
2008,7.07,Carcassonne: South Seas,1057
2008,7.46,Trains: Rising Sun,1058
2008,6.83,New York 1901,1059
2008,7.09,GIPF,1060
2008,7.55,Crisis,1061
2008,7.01,Ultimate Werewolf: Ultimate Edition,1062
2008,7.28,The Golden Ages,1063
2008,7.04,Stick 'Em,1064
2008,6.94,Escape from the Aliens in Outer Space,1065
2008,6.93,Hacienda,1066
2008,6.71,The Game,1067
2008,8.16,Street Masters,1068
2008,7.42,Mythos Tales,1069
2008,7.18,Council of 4,1070
2008,6.97,A Touch of Evil: The Supernatural Game,1071
2008,7.54,Smash Up: It's Your Fault!,1072
2008,6.90,Mission: Red Planet,1073
2008,6.84,Blokus Duo,1074
2008,7.01,Tiny Epic Zombies,1075
2008,7.89,Unlock!: Epic Adventures,1076
2008,6.94,Fallout,1077
2008,6.90,Santiago de Cuba,1078
2008,6.91,Arkadia,1079
2008,7.12,Sushi Roll,1080
2008,7.05,Keythedral,1081
2008,7.01,Java,1082
2008,7.22,Rise of Tribes,1083
2008,7.18,Ponzi Scheme,1084
2008,8.00,Etherfields,1085
2008,7.13,Planet Steam,1086
2008,6.72,Poker,1087
2008,7.68,Splendor: Marvel,1088
2008,6.83,A Game of Thrones: The Card Game,1089
2008,6.95,Medieval Academy,1090
2008,7.72,IKI,1091
2008,6.82,Dungeon Fighter,1092
2008,7.14,Merchant of Venus,1093
2008,7.13,Liberté,1094
2008,7.82,Liberty or Death: The American Insurrection,1095
2008,7.77,"The Hunters: German U-Boats at War, 1939-43",1096
2008,7.08,Catacombs,1097
2008,6.65,Castle Panic,1098
2008,6.91,Guildhall,1099
2008,7.70,Conflict of Heroes: Storms of Steel! – Kursk 1943,1100
2004,6.82,Dungeon Twister,1101
2004,7.56,Thunderbirds,1102
2004,6.72,The Werewolves of Miller's Hollow,1103
2004,7.50,Carcassonne: Winter Edition,1104
2004,7.17,Circle the Wagons,1105
2004,6.82,Viceroy,1106
2004,7.21,Rallyman,1107
2004,7.05,Ulm,1108
2004,6.79,Rattus,1109
2004,7.03,On Tour,1110
2004,7.07,BattleTech,1111
2004,7.24,Sentient,1112
2004,6.87,Evo,1113
2004,6.99,CuBirds,1114
2004,6.87,Hostage Negotiator,1115
2004,7.01,Dark Moon,1116
2004,6.70,Elfenland,1117
2004,6.91,Rialto,1118
2004,7.01,Medina,1119
2004,7.16,Royals,1120
2004,7.11,Sylvion,1121
2004,7.50,Castell,1122
2004,7.23,Obscurio,1123
2004,7.65,Tawantinsuyu: The Inca Empire,1124
2004,7.79,Folklore: The Affliction,1125
2004,7.35,The Castles of Tuscany,1126
2004,7.10,Exit: The Game – The Sunken Treasure,1127
2004,6.70,Ubongo,1128
2004,6.71,Timeline: Inventions,1129
2004,7.47,Heroes of Normandie,1130
2004,7.05,Odin's Ravens (Second Edition),1131
2004,6.82,The Magic Labyrinth,1132
2004,8.10,Yedo: Deluxe Master Set,1133
2004,7.01,Fire & Axe: A Viking Saga,1134
2004,6.88,Fireball Island: The Curse of Vul-Kar,1135
2004,7.13,Betrayal at Baldur's Gate,1136
2004,7.56,Axis & Allies Europe 1940,1137
2004,7.45,Eat Poop You Cat,1138
2004,6.86,Dead Man's Draw,1139
2004,7.96,Advanced Squad Leader: Starter Kit #2,1140
2004,7.71,UBOOT: The Board Game,1141
2004,7.56,Alma Mater,1142
2004,8.21,Dominant Species: Marine,1143
2004,6.69,Cartagena,1144
2004,6.99,Tournay,1145
2004,6.97,Titan,1146
2004,7.35,KeyForge: Age of Ascension,1147
2004,6.86,Wings of War: Famous Aces,1148
2004,7.12,New Angeles,1149
2004,7.34,Dale of Merchants 2,1150
2004,7.05,Cockroach Poker Royal,1151
2004,6.57,Saboteur,1152
2004,8.25,Mega Civilization,1153
2004,7.32,Set a Watch,1154
2004,8.02,Star Wars: Legion,1155
2004,7.60,Maximum Apocalypse,1156
2004,7.04,Villages of Valeria,1157
2004,6.99,Exit: The Game – The Forgotten Island,1158
2004,7.37,Spirits of the Wild,1159
2004,6.84,Starship Catan,1160
2004,7.13,The Captain Is Dead,1161
2004,7.00,Star Trek: Catan,1162
2004,7.33,Keyper,1163
2004,7.72,Merchants Cove,1164
2004,7.03,Qwinto,1165
2004,6.71,Ghost Blitz,1166
2004,6.91,The Little Prince: Make Me a Planet,1167
2004,6.85,Mykerinos,1168
2004,7.04,Unlock!: Escape Adventures – The Formula,1169
2004,6.67,TransAmerica,1170
2004,7.93,Hellboy: The Board Game,1171
2004,7.16,Copenhagen,1172
2004,6.67,Fearsome Floors,1173
2004,6.94,Mystery Rummy: Jack the Ripper,1174
2004,6.62,Spot it!,1175
2004,6.86,Doom: The Boardgame,1176
2004,6.94,XenoShyft: Onslaught,1177
2004,6.81,The Starfarers of Catan,1178
2004,7.19,Porta Nigra,1179
2004,7.04,Merkator,1180
2004,7.00,Claim,1181
2004,6.74,Say Anything,1182
2004,6.58,Welcome to the Dungeon,1183
2004,7.01,Mariposas,1184
2004,7.34,Warsaw: City of Ruins,1185
2004,7.16,The Staufer Dynasty,1186
2004,7.20,Murano,1187
2004,7.01,Asara,1188
2004,7.19,One Deck Dungeon: Forest of Shadows,1189
2004,6.91,Cosmic Encounter,1190
2004,6.89,Unearth,1191
2004,6.73,Room 25,1192
2004,7.68,Rum & Bones: Second Tide,1193
2004,6.62,Kahuna,1194
2004,6.90,Gravwell: Escape from the 9th Dimension,1195
2004,6.92,Exit: The Game – The Polar Station,1196
2004,7.39,Maquis,1197
2004,7.49,Stronghold: 2nd edition,1198
2004,6.91,The Castles of Burgundy: The Dice Game,1199
2004,7.17,Escape Tales: The Awakening,1200
2001,6.83,Wyatt Earp,1201
2001,7.92,Deep Madness,1202
2001,6.76,Dice City,1203
2001,6.93,Amyitis,1204
2001,7.18,Ascending Empires,1205
2001,6.87,Warrior Knights,1206
2001,7.61,Gloom of Kilforth: A Fantasy Quest Game,1207
2001,6.87,Aton,1208
2001,6.73,Manhattan,1209
2001,7.27,Valley of the Kings: Afterlife,1210
2001,7.09,Barony,1211
2001,7.35,Heroes of Terrinoth,1212
2001,7.55,Edge of Darkness,1213
2001,7.12,Agricola: Family Edition,1214
2001,7.45,Galaxy Defenders,1215
2001,7.40,DC Comics Deck-Building Game: Heroes Unite,1216
2001,6.68,Balloon Cup,1217
2001,7.87,18Chesapeake,1218
2001,8.30,1862: Railway Mania in the Eastern Counties,1219
2001,6.78,Timeline: Events,1220
2001,6.61,Mascarade,1221
2001,7.21,De Vulgari Eloquentia,1222
2001,7.01,Star Wars: Epic Duels,1223
2001,6.64,Tides of Time,1224
2001,6.53,Guillotine,1225
2001,6.70,Blue Moon,1226
2001,6.81,Rune Age,1227
2001,6.82,Bausack,1228
2001,7.90,Warp's Edge,1229
2001,6.99,Viral,1230
2001,6.84,Le Havre: The Inland Port,1231
2001,7.30,Pioneer Days,1232
2001,6.88,Meuterer,1233
2001,7.24,Museum,1234
2001,7.61,Pictomania (Second Edition),1235
2001,7.22,Vampire: The Eternal Struggle,1236
2001,7.06,Nothing Personal,1237
2001,7.34,Mysterium Park,1238
2001,7.41,Coloma,1239
2001,6.57,Ca$h 'n Gun$,1240
2001,7.38,Conspiracy: Abyss Universe,1241
2001,6.76,Roma,1242
2001,7.03,Löwenherz,1243
2001,6.80,Lost Cities: The Board Game,1244
2001,7.22,Medina (Second Edition),1245
2001,6.91,Aladdin's Dragons,1246
2001,7.65,Clever Cubed,1247
2001,7.61,Rajas of the Ganges: The Dice Charmers,1248
2001,7.60,Wallenstein (Second Edition),1249
2001,7.36,NEOM,1250
2001,6.76,Turn the Tide,1251
2001,8.45,Summoner Wars (Second Edition),1252
2001,8.18,Zombicide: 2nd Edition,1253
2001,6.72,Kodama: The Tree Spirits,1254
2001,8.03,Advanced Squad Leader: Starter Kit #3,1255
2001,7.25,Haspelknecht,1256
2001,7.14,Startups,1257
2001,7.32,Necromunda,1258
2001,7.77,V-Sabotage,1259
2001,7.20,Exit: The Game – The Mysterious Museum,1260
2001,6.96,Kremlin,1261
2001,7.19,Oriflamme,1262
2001,6.79,Blokus 3D,1263
2001,6.83,D-Day Dice,1264
2001,7.51,Axis & Allies Pacific 1940,1265
2001,6.97,Yomi,1266
2001,7.20,Calimala,1267
2001,7.64,Kingdom Rush: Rift in Time,1268
2001,6.66,Quoridor,1269
2001,6.65,Onirim,1270
2001,7.58,Werewords Deluxe Edition,1271
2001,6.81,Factory Fun,1272
2001,7.22,Naga Raja,1273
2001,6.91,Imagine,1274
2001,7.12,Patchistory,1275
2001,7.41,Dungeons & Dragons: Temple of Elemental Evil Board Game,1276
2001,7.86,Fields of Fire,1277
2001,7.13,Imhotep: The Duel,1278
2001,6.56,Pickomino,1279
2001,7.49,Antike II,1280
2001,6.82,Carolus Magnus,1281
2001,7.02,Coup: Rebellion G54,1282
2001,7.35,Omen: A Reign of War,1283
2001,7.18,Walking in Burano,1284
2001,8.59,Here I Stand: 500th Anniversary Edition,1285
2001,7.38,High Frontier,1286
2001,6.81,Tides of Madness,1287
2001,7.30,Middle-earth,1288
2001,7.09,Solenia,1289
2001,7.05,Robo Rally,1290
2001,6.83,Traders of Osaka,1291
2001,7.06,Sun Tzu,1292
2001,6.78,Timeline: General Interest,1293
2001,6.92,Sleuth,1294
2001,7.33,Sword of Rome,1295
2001,6.90,Blokus Trigon,1296
2001,7.29,Carnival of Monsters,1297
2001,7.54,Escape the Dark Castle,1298
2001,6.82,Beasty Bar,1299
2001,7.51,1856: Railroading in Upper Canada from 1856,1300
2004,6.87,In the Shadow of the Emperor,1301
2004,7.24,Spicy,1302
2004,7.42,Tramways,1303
2004,6.95,My Village,1304
2004,6.74,Happy Salmon,1305
2004,7.53,Small World of Warcraft,1306
2004,8.57,High Frontier 4 All,1307
2004,6.90,Pixel Tactics,1308
2004,7.24,Dragonfire,1309
2004,7.46,DOOM: The Board Game,1310
2004,6.51,Scotland Yard,1311
2004,6.90,Stephenson's Rocket,1312
2004,7.35,Ascension: Immortal Heroes,1313
2004,6.80,Power Grid: The First Sparks,1314
2004,6.57,Eight-Minute Empire,1315
2004,7.62,Wildcatters,1316
2004,7.14,Doomtown: Reloaded,1317
2004,6.97,The Scepter of Zavandor,1318
2004,7.10,Ishtar: Gardens of Babylon,1319
2004,7.78,Renegade,1320
2004,7.20,The Fox in the Forest Duet,1321
2004,6.97,Giants,1322
2004,7.34,Paris,1323
2004,7.69,La Cosa Nostra,1324
2004,6.85,Havana,1325
2004,8.08,Imperium: Legends,1326
2004,6.95,Bargain Quest,1327
2004,7.31,Fallout Shelter: The Board Game,1328
2004,6.55,Backgammon,1329
2004,7.15,Mü & More,1330
2004,6.95,Empire Builder,1331
2004,6.51,BANG!,1332
2004,6.69,Junta,1333
2004,7.35,Wars of the Roses: Lancaster vs. York,1334
2004,7.05,Masmorra: Dungeons of Arcadia,1335
2004,6.96,Spyfall 2,1336
2004,6.81,The Rose King,1337
2004,7.08,Kashgar: Merchants of the Silk Road,1338
2004,6.78,I'm the Boss!,1339
2004,6.98,Aquaretto,1340
2004,7.02,Space Crusade,1341
2004,7.63,Ticket to Ride: Germany,1342
2004,6.91,Olympos,1343
2004,6.87,Ad Astra,1344
2004,6.78,Illusion,1345
2004,8.05,Codex: Card-Time Strategy – Deluxe Set,1346
2004,6.62,CV,1347
2004,7.33,Neanderthal,1348
2004,7.10,Ingenious: Travel Edition,1349
2004,7.21,Magic Realm,1350
2004,8.21,Unconditional Surrender! World War 2 in Europe,1351
2004,6.93,Pueblo,1352
2004,7.75,Carnegie,1353
2004,7.51,The New Era,1354
2004,6.91,Call of Cthulhu: The Card Game,1355
2004,7.10,Age of Renaissance,1356
2004,7.72,The Civil War 1861-1865,1357
2004,7.31,The Artemis Project,1358
2004,6.84,Arctic Scavengers,1359
2004,6.74,Planet,1360
2004,7.18,Cahoots,1361
2004,7.51,Expedition to Newdale,1362
2004,6.84,Oceanos,1363
2004,7.41,Exit: The Game – The Catacombs of Horror,1364
2004,6.84,Indigo,1365
2004,6.98,Walnut Grove,1366
2004,7.08,Hab & Gut,1367
2004,6.69,Risk 2210 A.D.,1368
2004,7.21,Puzzle Strike (Third Edition),1369
2004,7.34,Back to the Future: Back in Time,1370
2004,7.37,Shogi,1371
2004,6.83,The Climbers,1372
2004,7.45,Yukon Airways,1373
2004,7.53,Fireteam Zero,1374
2004,6.58,Tiny Epic Kingdoms,1375
2004,6.77,Hit Z Road,1376
2004,6.57,Pirate's Cove,1377
2004,6.72,Revolution!,1378
2004,6.96,Ogre,1379
2004,6.77,Welcome Back to the Dungeon,1380
2004,7.94,Warhammer Quest: Blackstone Fortress,1381
2004,7.60,World in Flames,1382
2004,7.49,Flick of Faith,1383
2004,7.04,Rise of Empires,1384
2004,6.98,Power Struggle,1385
2004,6.85,Exit: The Game – The Forbidden Castle,1386
2004,7.99,Navajo Wars,1387
2004,6.80,Indian Summer,1388
2004,6.97,Dice Settlers,1389
2004,6.96,Tussie Mussie,1390
2004,7.45,Unlock!: Secret Adventures – The Adventurers of Oz,1391
2004,7.00,Himalaya,1392
2004,7.37,Lockup: A Roll Player Tale,1393
2004,6.89,Ys,1394
2004,6.90,Bloodborne: The Card Game,1395
2004,7.14,Legendary Encounters: A Firefly Deck Building Game,1396
2004,7.86,Railroad Ink Challenge: Lush Green Edition,1397
2004,6.74,Android,1398
2004,6.64,Kingdoms,1399
2004,7.17,Thanos Rising: Avengers Infinity War,1400
2008,7.53,Successors (Third Edition),1401
2008,7.19,City of Iron,1402
2008,7.92,Sherlock Holmes Consulting Detective: Carlton House & Queen's Park,1403
2008,6.96,Tortuga 1667,1404
2008,6.93,A Study in Emerald (Second Edition),1405
2008,6.76,Oregon,1406
2008,7.14,Piepmatz,1407
2008,6.74,The Bottle Imp,1408
2008,7.65,The Lord of the Ice Garden,1409
2008,6.90,On the Underground,1410
2008,7.99,RAF: The Battle of Britain 1940,1411
2008,6.54,Mystery of the Abbey,1412
2008,7.77,Bullet♥︎,1413
2008,7.64,Battle Cry: 150th Civil War Anniversary Edition,1414
2008,6.78,"Artifacts, Inc.",1415
2008,6.91,The Red Dragon Inn 2,1416
2008,6.82,Beyond Balderdash,1417
2008,7.07,A House Divided: War Between the States 1861-65,1418
2008,7.04,Unlock!: Mystery Adventures – The House on the Hill,1419
2008,7.68,GKR: Heavy Hitters,1420
2008,6.70,Axis & Allies,1421
2008,6.84,Gulo Gulo,1422
2008,7.80,Super Fantasy Brawl,1423
2008,6.96,PitchCar Mini,1424
2008,6.65,Samurai Spirit,1425
2008,7.47,Aerion,1426
2008,7.01,The Ancient World,1427
2008,7.71,Warfighter: The Tactical Special Forces Card Game,1428
2008,6.82,51st State,1429
2008,7.85,Aftermath,1430
2008,7.32,Super-Skill Pinball: 4-Cade,1431
2008,8.32,Aristeia!,1432
2008,7.89,The 7th Continent: Classic Edition,1433
2008,6.73,Timeline: Discoveries,1434
2008,6.57,The Great Dalmuti,1435
2008,7.10,Transatlantic,1436
2008,7.62,Empires in Arms,1437
2008,7.04,Capital Lux,1438
2008,7.31,Mordheim: City of the Damned,1439
2008,6.90,Pergamon: Second Edition,1440
2008,7.01,Otys,1441
2008,6.75,Leonardo da Vinci,1442
2008,7.03,Gingerbread House,1443
2008,8.76,Aeon's End: Outcasts,1444
2008,6.78,Space Cadets: Dice Duel,1445
2008,6.88,The Great Heartland Hauling Co.,1446
2008,6.63,Ave Caesar,1447
2008,6.68,Marrakech,1448
2008,6.68,World of Warcraft: The Boardgame,1449
2008,6.91,König von Siam,1450
2008,7.34,DC Comics Dice Masters: Justice League,1451
2008,7.61,SHŌBU,1452
2008,8.11,Infinity,1453
2008,6.74,New York Slice,1454
2008,7.17,Ascension: Rise of Vigil,1455
2008,7.10,New Bedford,1456
2008,7.61,Faiyum,1457
2008,6.50,Jungle Speed,1458
2008,7.50,Star Trek: Attack Wing,1459
2008,7.34,Habitats,1460
2008,6.92,Drop It,1461
2008,7.23,Forge War,1462
2008,7.23,Love Letter: Adventure Time,1463
2008,7.00,Trapwords,1464
2008,6.95,Evo (Second Edition),1465
2008,6.98,Helvetia,1466
2008,7.14,The King Is Dead,1467
2008,7.68,A Victory Lost: Crisis in Ukraine 1942-1943,1468
2008,7.15,Mangrovia,1469
2008,6.49,SET,1470
2008,6.75,Smash Up: The Obligatory Cthulhu Set,1471
